querytime,id,occupancy,from,to,train_series,train_direction,train_type
2016-10-11 22:06:13+02:00,-1,low,8814001,8812005,0,away,ICE
2016-10-11 22:06:16+02:00,-1,low,8891009,8891314,800,away,IC
2016-10-11 22:23:53+02:00,-1,high,8813003,8812005,1900,away,IC
2016-10-11 23:35:20+02:00,-1,low,8831807,8831005,1500,away,IC
2016-10-12 01:21:57+02:00,-1,high,8892007,8813003,500,away,IC
2016-10-12 01:22:01+02:00,-1,low,8892007,8813003,500,away,IC
2016-10-12 01:22:10+02:00,-1,high,8813003,8812005,500,away,IC
2016-10-12 06:44:23+02:00,-1,high,8895067,8895000,2200,away,IC
2016-10-12 06:44:33+02:00,-1,high,8895067,8893583,3600,back,IC
2016-10-12 06:49:39+02:00,-1,medium,8814258,8814001,7700,away,P
2016-10-12 07:06:06+02:00,-1,high,8831401,8814001,7300,away,P
2016-10-12 07:15:57+02:00,-1,medium,8833001,8814001,1500,back,IC
2016-10-12 07:31:55+02:00,-1,medium,8896149,8813003,400,away,IC
2016-10-12 07:36:32+02:00,-1,high,8811510,8811437,83900,back,S
2016-10-12 07:36:37+02:00,-1,high,8811536,8811510,83900,back,S
2016-10-12 07:36:41+02:00,-1,high,8811601,8811536,83900,back,S
2016-10-12 07:49:44+02:00,-1,high,8885753,8885068,3200,away,IC
2016-10-12 07:54:32+02:00,-1,high,8811601,8811536,83900,back,S
2016-10-12 07:54:36+02:00,-1,high,8811601,8811536,83900,back,S
2016-10-12 08:19:55+02:00,-1,high,8833001,8812005,400,back,IC
2016-10-12 08:20:00+02:00,-1,high,8812005,8813003,400,back,IC
2016-10-12 08:32:57+02:00,-1,low,8893013,8893401,500,away,L
2016-10-12 10:12:38+02:00,-1,low,8881000,8813003,1700,away,IC
2016-10-12 10:25:53+02:00,-1,low,8891009,8892007,1800,away,IC
2016-10-12 11:17:01+02:00,-1,low,8821147,8821121,11700,away,S
2016-10-12 12:12:47+02:00,-1,medium,8881190,8881166,7500,back,P
2016-10-12 12:17:52+02:00,-1,low,8821006,8821121,9200,back,IC
2016-10-12 12:45:44+02:00,-1,low,8822111,8822004,7000,back,P
2016-10-12 12:57:18+02:00,-1,low,8841525,8842648,7400,back,P
2016-10-12 13:18:53+02:00,-1,low,8891009,8891132,500,away,L
2016-10-12 15:34:01+02:00,-1,low,8892601,8814001,2300,away,IC
2016-10-12 16:01:38+02:00,-1,high,8861200,8863008,2500,away,IC
2016-10-12 16:05:28+02:00,-1,low,8811106,8811916,53500,back,S
2016-10-12 16:12:54+02:00,-1,low,8821121,8821006,1800,away,IC
2016-10-12 16:16:43+02:00,-1,low,8841202,8841004,5100,away,L
2016-10-12 16:43:32+02:00,-1,high,8813003,8833001,1700,away,IC
2016-10-12 16:55:27+02:00,-1,medium,8893401,8892007,500,back,L
2016-10-12 16:56:29+02:00,-1,high,8814001,8883006,3700,back,IC
2016-10-12 17:19:14+02:00,-1,medium,8833001,8833308,1500,away,IC
2016-10-12 17:19:22+02:00,-1,medium,8813003,8812005,1500,away,IC
2016-10-12 17:19:26+02:00,-1,medium,8813003,8833001,1500,away,IC
2016-10-12 17:41:34+02:00,-1,high,8813003,8812005,400,away,IC
2016-10-12 17:41:38+02:00,-1,high,8812005,8833001,400,away,IC
2016-10-12 18:40:58+02:00,-1,low,8892007,8891009,500,back,IC
2016-10-12 18:41:07+02:00,-1,low,8892007,8891009,500,back,IC
2016-10-12 18:44:12+02:00,-1,low,8892007,8891009,500,back,IC
2016-10-12 18:47:47+02:00,-1,high,8814001,8893559,3600,back,IC
2016-10-12 18:58:22+02:00,-1,low,8892007,8891140,2800,back,IC
2016-10-12 19:03:39+02:00,-1,low,8821006,8892007,1800,back,IC
2016-10-12 19:41:22+02:00,-1,low,8819406,8822004,2600,back,IC
2016-10-13 06:33:14+02:00,-1,high,8841202,8812005,7400,back,P
2016-10-13 06:33:59+02:00,-1,low,8831005,8812005,1500,back,IC
2016-10-13 06:57:33+02:00,-1,medium,8833001,8812005,7300,away,P
2016-10-13 06:58:21+02:00,-1,low,8885001,8814001,7500,away,P
2016-10-13 06:58:23+02:00,-1,medium,8814308,8814001,61500,away,S
2016-10-13 07:00:18+02:00,-1,medium,8814001,8812005,2400,away,IC
2016-10-13 07:55:52+02:00,-1,low,8833001,8814001,7300,away,P
2016-10-13 08:05:37+02:00,-1,low,8894748,8821196,7200,back,P
2016-10-13 08:16:50+02:00,-1,medium,8893559,8893401,4100,away,IC
2016-10-13 08:38:56+02:00,-1,high,8892007,8812005,1500,away,IC
2016-10-13 08:44:27+02:00,-1,low,8813003,8892007,2800,back,IC
2016-10-13 08:45:32+02:00,-1,medium,8894151,8892007,3000,away,IC
2016-10-13 08:45:46+02:00,-1,medium,8894151,8892007,3000,away,IC
2016-10-13 08:52:08+02:00,-1,high,8841004,8844008,17200,away,TRN
2016-10-13 09:16:41+02:00,-1,low,8896008,8896115,400,away,IC
2016-10-13 09:16:56+02:00,-1,low,8896008,8896115,400,away,IC
2016-10-13 09:17:07+02:00,-1,low,8896008,8892007,400,away,IC
2016-10-13 09:17:25+02:00,-1,low,8896008,8896115,400,away,IC
2016-10-13 09:22:37+02:00,-1,low,8896115,8896149,400,away,IC
2016-10-13 09:22:42+02:00,-1,low,8896115,8896149,400,away,IC
2016-10-13 09:23:49+02:00,-1,low,8812005,8811189,3100,away,IC
2016-10-13 09:23:56+02:00,-1,high,8833001,8812005,1500,back,IC
2016-10-13 09:40:46+02:00,-1,low,8821337,8822004,11900,back,S
2016-10-13 09:42:11+02:00,-1,low,8821337,8822004,11900,back,S
2016-10-13 09:42:14+02:00,-1,low,8821337,8822004,11900,back,S
2016-10-13 09:44:34+02:00,-1,low,8892106,8892080,400,away,IC
2016-10-13 09:44:38+02:00,-1,low,8896149,8892106,400,away,IC
2016-10-13 09:44:42+02:00,-1,low,8896115,8896149,400,away,IC
2016-10-13 09:53:51+02:00,-1,medium,8891009,8892007,500,away,IC
2016-10-13 12:55:19+02:00,-1,medium,8892007,8891009,2800,back,IC
2016-10-13 14:28:39+02:00,-1,medium,8821121,8894508,1800,back,IC
2016-10-13 15:22:32+02:00,-1,medium,8841004,8843208,3800,back,IC
2016-10-13 15:22:47+02:00,-1,medium,8841004,8843208,3800,back,IC
2016-10-13 16:12:29+02:00,-1,high,8812005,8811221,23700,away,S
2016-10-13 16:12:43+02:00,-1,high,8812005,8811007,23700,away,S
2016-10-13 16:15:05+02:00,-1,low,8896800,8896008,800,away,IC
2016-10-13 16:15:39+02:00,-1,low,8896800,8896008,800,away,IC
2016-10-13 16:29:21+02:00,-1,low,8893401,8893013,500,back,L
2016-10-13 16:36:49+02:00,-1,low,8812005,8821006,4500,away,IC
2016-10-13 16:43:07+02:00,-1,high,8811916,8811163,53300,away,S
2016-10-13 16:43:22+02:00,-1,high,8811916,8811163,2500,back,IC
2016-10-13 16:43:55+02:00,-1,high,8811916,8811163,2500,back,IC
2016-10-13 16:44:01+02:00,-1,high,8814001,8813003,1700,away,IC
2016-10-13 16:46:39+02:00,-1,low,8811007,8812005,23700,back,S
2016-10-13 16:48:50+02:00,-1,medium,8892007,8891140,2800,back,IC
2016-10-13 17:04:12+02:00,-1,low,8822004,8821600,3400,away,IC
2016-10-13 17:08:12+02:00,-1,high,8812005,8833209,2200,away,IC
2016-10-13 17:10:15+02:00,-1,high,8815040,8812013,103800,back,S
2016-10-13 17:14:15+02:00,-1,medium,8814373,8814365,23700,back,S
2016-10-13 17:21:14+02:00,-1,medium,8814001,8883006,3700,back,IC
2016-10-13 17:27:00+02:00,-1,high,8833001,8831039,1500,away,IC
2016-10-13 17:27:05+02:00,-1,high,8833001,8831039,1500,away,IC
2016-10-13 17:27:13+02:00,-1,high,8833001,8831039,1500,away,IC
2016-10-13 17:27:18+02:00,-1,high,8833001,8831039,1500,away,IC
2016-10-13 17:27:23+02:00,-1,high,8833001,8831039,1500,away,IC
2016-10-13 17:27:31+02:00,-1,high,8813003,8814001,3300,back,IC
2016-10-13 18:08:14+02:00,-1,high,8814001,8881166,1700,back,IC
2016-10-13 18:08:54+02:00,-1,medium,8813003,8812005,8300,away,P
2016-10-13 18:08:58+02:00,-1,low,8814001,8881166,1700,back,IC
2016-10-13 18:08:58+02:00,-1,medium,8833001,8833308,8300,away,P
2016-10-13 18:09:02+02:00,-1,low,8833308,8833605,8300,away,P
2016-10-13 20:30:51+02:00,-1,high,8892007,8893120,700,away,L
2016-10-13 20:55:29+02:00,-1,low,8812005,8892007,1500,back,IC
2016-10-13 22:14:28+02:00,-1,high,8833605,8892007,1500,back,IC
2016-10-13 23:19:32+02:00,-1,medium,8821006,8892007,700,away,IC
2016-10-13 23:20:30+02:00,-1,low,8833001,8831807,1500,away,IC
2016-10-14 00:35:25+02:00,-1,low,8811601,8814001,2400,back,IC
2016-10-14 07:05:22+02:00,-1,low,8831005,8812005,7300,away,P
2016-10-14 07:19:16+02:00,-1,medium,8833001,8814001,1500,back,IC
2016-10-14 07:30:56+02:00,-1,medium,8896149,8813003,400,away,IC
2016-10-14 07:41:47+02:00,-1,low,8884004,8841004,1700,away,IC
2016-10-14 07:41:54+02:00,-1,high,8884004,8841004,1700,away,IC
2016-10-14 07:46:53+02:00,-1,medium,8831005,8812005,7300,away,P
2016-10-14 07:53:29+02:00,-1,high,8811601,8811304,83900,back,S
2016-10-14 07:53:36+02:00,-1,high,8811536,8811510,83900,back,S
2016-10-14 07:53:41+02:00,-1,medium,8811536,8811510,83900,back,S
2016-10-14 07:53:51+02:00,-1,high,8811510,8811437,83900,back,S
2016-10-14 07:54:00+02:00,-1,high,8811536,8811510,83900,back,S
2016-10-14 08:00:15+02:00,-1,low,8894748,8821196,7200,back,P
2016-10-14 08:04:25+02:00,-1,high,8833001,8814001,400,back,IC
2016-10-14 08:21:51+02:00,-1,high,8813003,8814001,7300,away,P
2016-10-14 08:38:46+02:00,-1,medium,8811254,8812005,23700,back,S
2016-10-14 08:54:22+02:00,-1,medium,8833001,8813003,400,back,IC
2016-10-14 09:10:48+02:00,-1,high,8821659,8821006,2900,back,L
2016-10-14 09:13:42+02:00,-1,high,8811221,8811213,23600,back,S
2016-10-14 09:16:20+02:00,-1,medium,8892007,8812005,400,away,IC
2016-10-14 10:52:03+02:00,-1,low,8892007,8821196,1800,away,IC
2016-10-14 10:52:28+02:00,-1,low,8892007,8821196,1800,away,IC
2016-10-14 11:19:14+02:00,-1,medium,8833001,8814001,1500,back,IC
2016-10-14 11:41:30+02:00,-1,high,8885001,8896008,3200,back,IC
2016-10-14 11:41:33+02:00,-1,high,8896008,8896412,700,away,IC
2016-10-14 13:41:48+02:00,-1,low,8811916,8883311,53300,back,S
2016-10-14 13:51:58+02:00,-1,high,8896008,8896925,800,back,IC
2016-10-14 14:02:00+02:00,-1,high,8814308,8883311,3200,back,IC
2016-10-14 14:11:32+02:00,-1,high,8892007,8892254,3600,back,IC
2016-10-14 14:12:23+02:00,-1,high,8883311,8883436,3200,back,IC
2016-10-14 14:16:40+02:00,-1,low,8886546,8886504,4800,away,L
2016-10-14 14:20:29+02:00,-1,high,8883436,8886009,3200,back,IC
2016-10-14 15:06:05+02:00,-1,low,8812005,8813003,2200,back,IC
2016-10-14 15:06:11+02:00,-1,medium,8813003,8814001,2200,back,IC
2016-10-14 15:06:16+02:00,-1,medium,8814001,8895836,2200,back,IC
2016-10-14 16:04:01+02:00,-1,low,8811106,8811916,53500,back,S
2016-10-14 16:06:09+02:00,-1,high,8863008,8881000,900,back,IC
2016-10-14 16:06:17+02:00,-1,high,8863008,8881000,900,back,IC
2016-10-14 16:06:32+02:00,-1,high,8863008,8881000,900,back,IC
2016-10-14 16:13:48+02:00,-1,medium,8812005,8831005,8300,away,P
2016-10-14 16:17:58+02:00,-1,high,8811510,8811601,86500,away,S
2016-10-14 16:18:06+02:00,-1,high,8811601,8811676,85600,away,S
2016-10-14 16:19:20+02:00,-1,medium,8813003,8833209,8300,away,P
2016-10-14 16:27:07+02:00,-1,medium,8812005,8892007,8000,away,P
2016-10-14 16:28:55+02:00,-1,high,8811510,8811528,86500,away,S
2016-10-14 16:29:00+02:00,-1,high,8811528,8811536,86500,away,S
2016-10-14 16:29:04+02:00,-1,low,8811536,8811544,86500,away,S
2016-10-14 16:29:09+02:00,-1,low,8811544,8811601,86500,away,S
2016-10-14 16:48:18+02:00,-1,medium,8813003,8896149,400,back,IC
2016-10-14 16:54:09+02:00,-1,high,8895836,8895802,3600,back,IC
2016-10-14 16:55:13+02:00,-1,medium,8895836,8895802,42100,away,S
2016-10-14 17:11:54+02:00,-1,high,8811247,8833001,23600,away,S
2016-10-14 17:13:04+02:00,-1,high,8833001,8831039,1500,away,IC
2016-10-14 17:28:09+02:00,-1,high,8812005,8833001,1500,away,IC
2016-10-14 17:28:13+02:00,-1,high,8813003,8812005,1500,away,IC
2016-10-14 17:28:17+02:00,-1,high,8813003,8833001,1500,away,IC
2016-10-14 17:37:19+02:00,-1,high,8892007,8896008,700,away,IC
2016-10-14 17:38:11+02:00,-1,medium,8821006,8821121,2600,away,IC
2016-10-14 17:42:47+02:00,-1,low,8892007,8822111,800,away,L
2016-10-14 17:48:39+02:00,-1,high,8813003,8892007,1500,back,IC
2016-10-14 18:04:04+02:00,-1,high,8892007,8896008,700,away,IC
2016-10-14 18:08:36+02:00,-1,high,8896008,8821121,700,back,IC
2016-10-14 18:08:50+02:00,-1,high,8896008,8821121,700,back,IC
2016-10-14 18:09:19+02:00,-1,low,8812005,8833605,8300,away,P
2016-10-14 18:32:28+02:00,-1,high,8814241,8814258,11700,away,S
2016-10-14 18:37:48+02:00,-1,high,8892007,8893120,700,back,IC
2016-10-14 18:38:48+02:00,-1,high,8814258,8814266,11700,away,S
2016-10-14 19:02:30+02:00,-1,high,8811601,8863008,2100,away,IC
2016-10-14 19:13:25+02:00,-1,medium,8892007,8892452,3600,back,IC
2016-10-14 19:44:43+02:00,-1,medium,8892007,8892205,3600,back,IC
2016-10-14 20:02:54+02:00,-1,low,8822004,8892007,4100,back,IC
2016-10-14 21:38:55+02:00,-1,high,8894508,8894201,1800,back,IC
2016-10-14 21:42:51+02:00,-1,low,8821006,8833001,2800,away,L
2016-10-15 07:48:00+02:00,-1,low,8895836,8814001,2200,away,IC
2016-10-15 08:29:44+02:00,-1,low,8861119,8863008,4500,away,L
2016-10-15 09:05:11+02:00,-1,high,8813003,8864501,2100,away,IC
2016-10-15 13:20:13+02:00,-1,high,8819406,8812005,3600,back,IC
2016-10-15 13:20:47+02:00,-1,medium,8833050,8833001,3600,back,IC
2016-10-15 15:32:10+02:00,-1,low,8895620,8895505,61500,back,S
2016-10-15 16:10:38+02:00,-1,high,8814001,8895000,2200,back,IC
2016-10-15 17:23:31+02:00,-1,low,8813003,8892007,1500,back,IC
2016-10-15 17:47:20+02:00,-1,high,8892007,8891009,500,back,IC
2016-10-15 18:07:07+02:00,-1,medium,8821121,8893120,1800,back,IC
2016-10-15 20:11:53+02:00,-1,low,8844628,8891702,500,back,IC
2016-10-15 20:13:06+02:00,-1,high,8894508,8821196,1800,away,IC
2016-10-15 20:13:23+02:00,-1,low,8821196,8821121,1800,away,IC
2016-10-15 20:13:57+02:00,-1,low,8894508,8821196,1800,away,IC
2016-10-15 20:14:02+02:00,-1,low,8821196,8821121,1800,away,IC
2016-10-15 22:54:34+02:00,-1,low,8831401,8833001,2400,back,L
2016-10-16 09:49:40+02:00,-1,high,8872009,8841004,3800,away,IC
2016-10-16 09:49:45+02:00,-1,low,8872009,8841004,3800,away,IC
2016-10-16 10:42:04+02:00,-1,low,8841525,8872009,3800,back,IC
2016-10-16 10:42:14+02:00,-1,low,8841525,8872009,3800,back,IC
2016-10-16 10:51:15+02:00,-1,low,8819406,8833001,2600,away,IC
2016-10-16 10:51:25+02:00,-1,low,8819406,8833001,2600,away,IC
2016-10-16 12:32:25+02:00,-1,low,8832458,8821717,4300,back,IC
2016-10-16 15:44:00+02:00,-1,high,8831401,8821006,2900,back,IC
2016-10-16 16:06:48+02:00,-1,medium,8896800,8896008,2300,away,IC
2016-10-16 16:21:34+02:00,-1,high,8892007,8814001,500,away,IC
2016-10-16 16:21:42+02:00,-1,high,8892007,8814001,500,away,IC
2016-10-16 17:22:27+02:00,-1,high,8892007,8814001,500,away,IC
2016-10-16 18:15:55+02:00,-1,high,8813003,8841004,500,away,IC
2016-10-16 18:20:21+02:00,-1,medium,8814001,8891702,500,back,IC
2016-10-16 20:16:00+02:00,-1,medium,8895802,8895000,2200,back,IC
2016-10-16 20:50:14+02:00,-1,high,8883006,8814001,3700,away,IC
2016-10-16 21:11:17+02:00,-1,high,8812005,8819406,9200,back,IC
2016-10-16 21:15:49+02:00,-1,low,8833001,8833308,1500,away,IC
2016-10-16 22:15:38+02:00,-1,medium,8822004,8814001,3300,back,IC
2016-10-16 22:40:10+02:00,-1,medium,8872009,8814209,2000,away,IC
2016-10-16 23:11:47+02:00,-1,high,8892106,8892007,7900,back,P
2016-10-17 03:29:26+02:00,-1,high,8821006,8812005,3300,back,IC
2016-10-17 05:52:13+02:00,-1,low,8841608,8841525,5500,away,L
2016-10-17 05:52:31+02:00,-1,low,8841608,8841525,5500,away,L
2016-10-17 06:43:17+02:00,-1,high,8841202,8812005,7400,back,P
2016-10-17 06:49:29+02:00,-1,low,8891702,8891009,400,away,IC
2016-10-17 07:07:39+02:00,-1,medium,8831005,8812005,2200,back,IC
2016-10-17 07:13:09+02:00,-1,medium,8833001,8814001,3600,back,IC
2016-10-17 07:34:39+02:00,-1,medium,8896396,8896008,700,back,IC
2016-10-17 07:40:19+02:00,-1,medium,8896149,8813003,400,away,IC
2016-10-17 07:44:17+02:00,-1,medium,8841202,8812005,7400,back,P
2016-10-17 07:50:42+02:00,-1,high,8885704,8885753,3200,away,IC
2016-10-17 07:50:51+02:00,-1,high,8885704,8885753,3200,away,IC
2016-10-17 07:50:58+02:00,-1,high,8885753,8885068,3200,away,IC
2016-10-17 07:51:02+02:00,-1,high,8885753,8885068,3200,away,IC
2016-10-17 07:55:51+02:00,-1,medium,8811445,8811676,83900,away,S
2016-10-17 08:06:41+02:00,-1,medium,8812153,8813003,32200,back,S
2016-10-17 08:09:28+02:00,-1,high,8893120,8892007,1800,back,IC
2016-10-17 08:10:32+02:00,-1,high,8885001,8886348,3200,away,IC
2016-10-17 08:10:36+02:00,-1,high,8885001,8886348,3200,away,IC
2016-10-17 08:10:40+02:00,-1,high,8886348,8886009,3200,away,IC
2016-10-17 08:20:45+02:00,-1,low,8891009,8892007,1800,away,IC
2016-10-17 08:36:18+02:00,-1,high,8833001,8812005,7400,away,P
2016-10-17 08:55:39+02:00,-1,high,8892007,8813003,400,away,IC
2016-10-17 08:56:01+02:00,-1,high,8812005,8813003,7400,away,P
2016-10-17 08:56:07+02:00,-1,medium,8813003,8814001,7400,away,P
2016-10-17 09:23:07+02:00,-1,low,8832375,8812005,1500,back,IC
2016-10-17 09:25:58+02:00,-1,medium,8814001,8821006,9300,away,THA
2016-10-17 10:08:40+02:00,-1,low,8814001,8881166,3700,back,IC
2016-10-17 10:58:02+02:00,-1,low,8400530,8814001,9300,back,THA
2016-10-17 10:58:07+02:00,-1,medium,8814001,8812005,3600,away,IC
2016-10-17 11:45:10+02:00,-1,medium,8891009,8892007,500,away,IC
2016-10-17 13:45:10+02:00,-1,medium,8892007,8895000,3600,away,IC
2016-10-17 14:57:24+02:00,-1,high,8896008,8812005,7900,away,P
2016-10-17 15:16:16+02:00,-1,high,8843208,8843307,3800,back,IC
2016-10-17 16:33:38+02:00,-1,high,8812005,8821006,4500,away,IC
2016-10-17 16:38:35+02:00,-1,low,8812047,8813003,102000,away,S
2016-10-17 16:44:48+02:00,-1,low,8812211,8812005,102000,back,S
2016-10-17 16:46:52+02:00,-1,medium,8811916,8811221,93200,away,S
2016-10-17 17:09:23+02:00,-1,low,8811510,8811536,83900,away,S
2016-10-17 17:09:27+02:00,-1,high,8811536,8811601,83900,away,S
2016-10-17 17:09:32+02:00,-1,low,8811601,8811676,83900,away,S
2016-10-17 18:24:14+02:00,-1,low,8892007,8891009,1500,back,IC
2016-10-17 18:24:25+02:00,-1,medium,8892007,8891009,1500,back,IC
2016-10-17 18:41:37+02:00,-1,high,8812005,8831005,2200,away,IC
2016-10-17 18:42:35+02:00,-1,medium,8813003,8892007,2800,back,IC
2016-10-17 19:02:47+02:00,-1,low,8892007,8893013,1800,away,L
2016-10-17 19:09:11+02:00,-1,low,8819406,8821121,9200,away,IC
2016-10-17 19:29:42+02:00,-1,low,8819406,8821121,9200,away,IC
2016-10-17 23:35:46+02:00,-1,high,8821121,8894508,1800,back,IC
2016-10-17 23:36:57+02:00,-1,low,8821907,8821121,4200,away,IC
2016-10-18 06:30:21+02:00,-1,medium,8895000,8812005,3600,away,IC
2016-10-18 06:36:44+02:00,-1,medium,8895737,8895802,67900,away,S
2016-10-18 06:36:47+02:00,-1,low,8895802,8895000,2200,back,IC
2016-10-18 06:56:35+02:00,-1,high,8883311,8813003,61500,away,S
2016-10-18 06:56:56+02:00,-1,medium,8883311,8813003,7500,away,P
2016-10-18 06:57:42+02:00,-1,low,8833605,8812005,7300,away,P
2016-10-18 07:01:50+02:00,-1,medium,8833001,8814001,400,back,IC
2016-10-18 07:01:56+02:00,-1,medium,8833001,8814001,400,back,IC
2016-10-18 07:37:23+02:00,-1,medium,8896149,8813003,400,away,IC
2016-10-18 08:06:39+02:00,-1,medium,8821121,8821006,4200,away,IC
2016-10-18 08:25:25+02:00,-1,low,8872009,8882206,900,back,IC
2016-10-18 08:26:02+02:00,-1,low,8813003,8821006,4500,away,IC
2016-10-18 08:38:11+02:00,-1,medium,8893120,8892007,700,back,L
2016-10-18 08:39:51+02:00,-1,low,8893013,8893401,500,away,L
2016-10-18 10:57:37+02:00,-1,low,8892254,8892007,3600,away,IC
2016-10-18 13:04:35+02:00,-1,low,8896008,8896149,700,back,IC
2016-10-18 15:09:01+02:00,-1,medium,8812005,8895000,2200,back,IC
2016-10-18 15:36:10+02:00,-1,medium,8813003,8896370,8000,away,P
2016-10-18 15:44:55+02:00,-1,low,8892254,8892007,3600,away,IC
2016-10-18 15:47:34+02:00,-1,low,8893179,8892007,700,back,L
2016-10-18 15:47:40+02:00,-1,low,8893179,8892007,700,back,L
2016-10-18 15:55:35+02:00,-1,low,8895646,8895638,61500,back,S
2016-10-18 15:55:44+02:00,-1,medium,8895646,8895638,61500,back,S
2016-10-18 16:01:27+02:00,-1,low,8814258,8814142,93200,away,S
2016-10-18 16:11:08+02:00,-1,low,8892007,8814001,400,away,IC
2016-10-18 16:14:30+02:00,-1,low,8812005,8833209,8300,away,P
2016-10-18 16:21:27+02:00,-1,medium,8892007,8892650,8900,away,P
2016-10-18 16:21:31+02:00,-1,low,8883436,8819406,1900,away,IC
2016-10-18 16:23:30+02:00,-1,low,8895000,8895067,3600,back,IC
2016-10-18 16:23:37+02:00,-1,medium,8895091,8895000,3600,back,IC
2016-10-18 16:23:41+02:00,-1,high,8895802,8895091,3600,back,IC
2016-10-18 16:31:07+02:00,-1,high,8811411,8811304,42100,away,S
2016-10-18 16:32:29+02:00,-1,medium,8892007,8821006,700,back,IC
2016-10-18 16:43:33+02:00,-1,low,8871308,8871365,4200,back,L
2016-10-18 16:43:51+02:00,-1,high,8814001,8881000,8800,away,P
2016-10-18 16:56:03+02:00,-1,low,8811288,8814456,93200,back,S
2016-10-18 16:56:09+02:00,-1,medium,8811288,8814456,93200,back,S
2016-10-18 17:01:15+02:00,-1,high,8812005,8833209,2200,away,IC
2016-10-18 17:19:53+02:00,-1,medium,8892007,8891702,8000,away,P
2016-10-18 17:20:59+02:00,-1,high,8813003,8814167,11900,back,S
2016-10-18 17:40:52+02:00,-1,low,8812252,8812005,102000,back,S
2016-10-18 18:38:35+02:00,-1,medium,8813003,8812005,400,away,IC
2016-10-18 18:38:40+02:00,-1,high,8812005,8833001,400,away,IC
2016-10-18 19:37:42+02:00,-1,medium,8891009,8891702,1800,back,IC
2016-10-18 20:14:07+02:00,-1,high,8814001,8727100,9300,back,THA
2016-10-19 06:17:20+02:00,-1,medium,8833605,8833308,1700,back,IC
2016-10-19 06:17:38+02:00,-1,low,8833605,8833308,7300,away,P
2016-10-19 07:20:35+02:00,-1,medium,8811189,8821006,3100,away,IC
2016-10-19 07:21:56+02:00,-1,low,8844503,8844008,400,back,IC
2016-10-19 07:22:00+02:00,-1,medium,8844008,8844206,400,back,IC
2016-10-19 07:22:04+02:00,-1,medium,8844206,8842002,400,back,IC
2016-10-19 07:22:08+02:00,-1,medium,8842002,8841004,400,back,IC
2016-10-19 07:22:12+02:00,-1,high,8841004,8833001,400,back,IC
2016-10-19 07:46:37+02:00,-1,medium,8821238,8822343,3300,back,IC
2016-10-19 08:03:15+02:00,-1,low,8833001,8814001,1700,back,IC
2016-10-19 08:06:56+02:00,-1,high,8896925,8896008,800,away,IC
2016-10-19 08:08:14+02:00,-1,high,8896925,8896008,400,away,IC
2016-10-19 08:36:18+02:00,-1,high,8892007,8814001,400,away,IC
2016-10-19 09:17:01+02:00,-1,high,8891009,8891140,2800,away,IC
2016-10-19 09:23:13+02:00,-1,low,8819406,8821121,9200,away,IC
2016-10-19 09:33:14+02:00,-1,low,8822004,8821121,9200,away,IC
2016-10-19 09:52:11+02:00,-1,medium,8821121,8821600,4200,back,IC
2016-10-19 10:08:05+02:00,-1,low,8821717,8821964,4200,back,IC
2016-10-19 11:08:36+02:00,-1,low,8895067,8895000,2200,away,IC
2016-10-19 11:42:27+02:00,-1,low,8892304,8892205,3600,away,IC
2016-10-19 11:42:31+02:00,-1,low,8892205,8891009,2300,back,IC
2016-10-19 11:59:53+02:00,-1,low,8893559,8892007,4100,back,IC
2016-10-19 12:00:02+02:00,-1,low,8892007,8893708,700,away,L
2016-10-19 12:44:17+02:00,-1,low,8821121,8892007,700,away,IC
2016-10-19 12:53:08+02:00,-1,low,8812005,8886348,3200,back,IC
2016-10-19 14:20:56+02:00,-1,low,8821121,8821006,2000,away,IC
